TransactionID,TransactionDate,ProductName,ExpiryDate,Quantity,UnitPrice,TotalPrice,Channel,PaymentMethod,AppliedDiscounts,EffectiveDiscount,FinalPrice
f7fbe49b-3989-4e82-8955-134026bb81d3,2023-04-14,Cheese - Camembert,2023-05-21,6,75.17,451.02,App,Visa,"Cheese/Wine Discount:10.0%;Bulk Purchase Discount:5.0%;App Usage Promotion:10.0%;Visa Card Promotion:5.0%",10.0,405.918
b2f169bf-a256-4684-9034-626d3ba3e3f7,2023-05-01,Jam - Raspberry,2023-05-30,3,71.6,214.79999999999998,Store,Cash,"Expiration Discount:1.0%",1.0,212.652
e41c98b0-09c1-4100-9041-417aec6c7c38,2023-05-12,Wine - Pinot Noir Mondavi Coastal,2023-05-16,15,114.42,1716.3,Store,Cash,"Expiration Discount:26.0%;Cheese/Wine Discount:5.0%;Bulk Purchase Discount:10.0%",18.0,1407.366
b72985bf-e311-4b37-b09f-95cf061e1027,2023-05-04,Creamers - 10%,2023-07-13,16,182.77,2924.32,App,Visa,"Bulk Purchase Discount:10.0%;App Usage Promotion:20.0%;Visa Card Promotion:5.0%",15.0,2485.672
a8790800-7434-486b-b1ae-51262774774c,2023-03-20,Wine - Chablis 2003 Champs,2023-05-26,10,88.12,881.2,Store,Cash,"Cheese/Wine Discount:5.0%;Bulk Purchase Discount:7.0%",6.0,828.328
f519a1fb-7a90-49f7-9f2d-dc727e760f19,2023-03-19,Wine - Rosso Del Veronese Igt,2023-06-17,10,110.96,1109.6,Store,Cash,"Cheese/Wine Discount:5.0%;Bulk Purchase Discount:7.0%",6.0,1043.024
0e882257-988a-4465-98e1-fff0b0bf003f,2023-04-25,Filter - Coffee,2023-06-27,12,48.79,585.48,Store,Visa,"Bulk Purchase Discount:7.0%;Visa Card Promotion:5.0%",6.0,550.3512
574b612d-0723-4f96-a805-e495190011f9,2023-03-13,Ice Cream Bar - Oreo Sandwich,2023-04-15,7,233.66,1635.62,Store,Cash,"Bulk Purchase Discount:5.0%",5.0,1553.8389999999997
dcb66b56-0b98-4a50-a52a-3503e1268dba,2023-03-23,Ham - Proscuitto,2023-06-13,14,162.01,2268.14,Store,Visa,"March 23 Special:50.0%;Bulk Purchase Discount:7.0%;Visa Card Promotion:5.0%",28.5,1621.7201
205d911a-3520-4ec4-96fd-d24474890cda,2023-04-02,Juice - Apple 341 Ml,2023-04-06,9,65.97,593.73,App,Visa,"Expiration Discount:26.0%;Bulk Purchase Discount:5.0%;App Usage Promotion:10.0%;Visa Card Promotion:5.0%",18.0,486.8586
8605f9fa-cd98-43fe-8a61-e5e4e9ccbf4c,2023-04-23,Magnotta Bel Paese Red,2023-06-28,4,9.69,38.76,App,Visa,"App Usage Promotion:5.0%;Visa Card Promotion:5.0%",5.0,36.821999999999996
73f30177-250e-4620-869a-fe70a5285822,2023-04-12,Sauce Bbq Smokey,2023-05-21,1,111.91,111.91,Store,Cash,"",0.0,111.91
2de94b00-00f7-457d-8cfe-9b1044422aac,2023-03-14,Mix Pina Colada,2023-05-18,11,132.35,1455.85,Store,Visa,"Bulk Purchase Discount:7.0%;Visa Card Promotion:5.0%",6.0,1368.4989999999998
4c03431d-a6bc-4443-82d6-8d725c082ed5,2023-03-29,Chicken - Whole Roasting,2023-06-09,3,226.77,680.3100000000001,App,Visa,"App Usage Promotion:5.0%;Visa Card Promotion:5.0%",5.0,646.2945
1981f32f-be3e-4d8e-9ecc-85a64892b39f,2023-04-29,Sprouts - Peppercress,2023-07-28,15,83.76,1256.4,App,Visa,"Bulk Purchase Discount:10.0%;App Usage Promotion:15.0%;Visa Card Promotion:5.0%",12.5,1099.3500000000001
7cc67604-a346-47f0-92e5-9f9a212d01c0,2023-03-17,Sugar Thermometer,2023-06-08,9,35.86,322.74,Store,Cash,"Bulk Purchase Discount:5.0%",5.0,306.603
d0663c1a-635e-4765-b9cf-7802620afed7,2023-05-02,Butter - Pod,2023-05-25,9,6.64,59.76,App,Visa,"Expiration Discount:7.0%;Bulk Purchase Discount:5.0%;App Usage Promotion:10.0%;Visa Card Promotion:5.0%",8.5,54.6804
8b9a415a-166f-4c04-9de5-7ffdc6aef454,2023-05-12,Garam Marsala,2023-06-09,8,42.36,338.88,Store,Cash,"Expiration Discount:2.0%;Bulk Purchase Discount:5.0%",3.5,327.0192
0871adeb-d345-49ee-990b-309a9184581c,2023-05-08,Mudslide,2023-06-09,7,128.4,898.8000000000001,Store,Cash,"Bulk Purchase Discount:5.0%",5.0,853.86
14d16967-dcb9-4e17-bbed-f803b049f9ba,2023-03-17,Ecolab - Ster Bac,2023-06-03,7,127.84,894.88,Store,Visa,"Bulk Purchase Discount:5.0%;Visa Card Promotion:5.0%",5.0,850.136
7939fd9f-1e6e-4abc-98cd-f1493fb59bac,2023-05-01,Noodles - Cellophane Thin,2023-07-14,17,171.0,2907.0,Store,Cash,"Bulk Purchase Discount:10.0%",10.0,2616.3
14f68460-cd5a-48e4-a81f-3b23338d4645,2023-04-16,Appetizer - Southwestern,2023-06-30,11,124.86,1373.46,Store,Cash,"Bulk Purchase Discount:7.0%",7.0,1277.3178
a3695c2d-0053-4f18-9536-29e2f68614c1,2023-04-21,Thyme - Dried,2023-06-29,3,85.66000000000001,256.98,App,Visa,"App Usage Promotion:5.0%;Visa Card Promotion:5.0%",5.0,244.131
e9b8c598-9be4-40f4-8ce4-7c5ac56deeb2,2023-04-19,Coffee - French Vanilla Frothy,2023-05-03,4,181.44,725.76,Store,Visa,"Expiration Discount:16.0%;Visa Card Promotion:5.0%",10.5,649.5552
a9a4a98f-6aff-499a-975f-43b2b402229c,2023-04-09,Ecolab - Solid Fusion,2023-07-06,4,11.47,45.88,Store,Cash,"",0.0,45.88
434c17c1-4ee1-497b-b3ef-4658a6881c6b,2023-04-21,Sour Puss - Tangerine,2023-06-20,9,187.57,1688.1299999999999,Store,Visa,"Bulk Purchase Discount:5.0%;Visa Card Promotion:5.0%",5.0,1603.7234999999998
13597a19-bee7-4f6f-8547-d26a421c8a4d,2023-03-28,Napkin Colour,2023-06-01,3,95.55,286.65,Store,Cash,"",0.0,286.65
dd14f804-2fb4-49be-b407-0e0f9cdc77c4,2023-03-16,Passion Fruit,2023-04-13,5,47.25,236.25,Store,Visa,"Expiration Discount:2.0%;Visa Card Promotion:5.0%",3.5,227.98125
837c722d-9524-483b-82cb-bd35142ce5cf,2023-04-21,Beef - Tenderloin Tails,2023-06-25,6,216.67999999999998,1300.08,App,Visa,"Bulk Purchase Discount:5.0%;App Usage Promotion:10.0%;Visa Card Promotion:5.0%",7.5,1202.574
f9927772-c6f4-4599-91ff-7ac304bc5002,2023-05-06,Calypso - Strawberry Lemonade,2023-05-28,8,136.78,1094.24,App,Visa,"Expiration Discount:8.0%;Bulk Purchase Discount:5.0%;App Usage Promotion:10.0%;Visa Card Promotion:5.0%",9.0,995.7584
6c0884c9-a9f0-4853-94a1-0d64961618fb,2023-05-03,Soupfoamcont12oz 112con,2023-07-21,13,60.32,784.16,Store,Visa,"Bulk Purchase Discount:7.0%;Visa Card Promotion:5.0%",6.0,737.1103999999999
6bd374ca-4c3b-460c-9f18-94121ae34b3f,2023-03-14,Fudge - Cream Fudge,2023-03-23,12,225.99,2711.88,App,Visa,"Expiration Discount:21.0%;Bulk Purchase Discount:7.0%;App Usage Promotion:15.0%;Visa Card Promotion:5.0%",18.0,2223.7416000000003
cabd22e2-dcf6-4849-99c3-9bff3f9e7537,2023-05-10,Gingerale - Diet - Schweppes,2023-05-23,10,193.2,1932.0,Store,Visa,"Expiration Discount:17.0%;Bulk Purchase Discount:7.0%;Visa Card Promotion:5.0%",12.0,1700.16
b5ec4477-1ae3-47c8-a69b-4d25b7189d40,2023-05-05,Trueblue - Blueberry 12x473ml,2023-07-19,3,51.38,154.14000000000001,Store,Cash,"",0.0,154.14000000000001
e573e7cf-a5ee-492d-9769-b8fed24281b5,2023-04-20,Calypso - Black Cherry Lemonade,2023-05-12,12,8.31,99.72,Store,Cash,"Expiration Discount:8.0%;Bulk Purchase Discount:7.0%",7.5,92.241
3e7002db-9891-4436-9972-8a28c16c7f76,2023-05-07,Puree - Raspberry,2023-05-23,10,134.58,1345.8000000000002,Store,Cash,"Expiration Discount:14.0%;Bulk Purchase Discount:7.0%",10.5,1204.4910000000002
9407a5f1-e4de-47b4-8176-e721a597c546,2023-03-17,Pate - Cognac,2023-04-28,1,70.2,70.2,Store,Cash,"",0.0,70.2
c0c82548-c806-4f42-bfd5-4d1c0b1b88a5,2023-04-07,Hipnotiq Liquor,2023-06-04,16,22.23,355.68,Store,Cash,"Bulk Purchase Discount:10.0%",10.0,320.112
c05385c7-3c32-44bb-b18d-f12026e18ed1,2023-04-04,Icecream - Dstk Cml And Fdg,2023-04-12,3,184.39,553.17,Store,Cash,"Expiration Discount:22.0%",22.0,431.4726
f0ba1237-53f4-4473-97c7-e600f1f41323,2023-04-23,Muffin Mix - Carrot,2023-05-12,12,228.89,2746.68,Store,Visa,"Expiration Discount:11.0%;Bulk Purchase Discount:7.0%;Visa Card Promotion:5.0%",9.0,2499.4788
d78a01f6-128e-4bc9-bc14-27da47a6fe50,2023-04-25,Mushroom - Morels Dry,2023-06-14,15,50.24,753.6,Store,Visa,"Bulk Purchase Discount:10.0%;Visa Card Promotion:5.0%",7.5,697.08
2e055e80-9bba-4d52-88bd-bb497b2c34b3,2023-04-29,Foie Gras,2023-07-22,6,28.350000000000005,170.10000000000002,App,Visa,"Bulk Purchase Discount:5.0%;App Usage Promotion:10.0%;Visa Card Promotion:5.0%",7.5,157.34250000000003
b8153376-a489-4cd7-aaff-3a3cd5d9094b,2023-04-02,Pepperoni Slices,2023-04-30,8,130.02,1040.16,Store,Visa,"Expiration Discount:2.0%;Bulk Purchase Discount:5.0%;Visa Card Promotion:5.0%",5.0,988.152
30b0c8d3-7f99-456e-aa49-db2540883b8a,2023-03-13,Cake - Sheet Strawberry,2023-05-03,11,218.23,2400.5299999999997,Store,Cash,"Bulk Purchase Discount:7.0%",7.0,2232.4928999999997
d555c3bd-f6e4-4da9-b0cb-02066dd0b49c,2023-04-25,Mahi Mahi,2023-05-22,6,17.81,106.85999999999999,App,Visa,"Expiration Discount:3.0%;Bulk Purchase Discount:5.0%;App Usage Promotion:10.0%;Visa Card Promotion:5.0%",7.5,98.84549999999999
d08e429b-d92b-47bb-9d68-72c9b27fa36f,2023-03-13,Beans - Yellow,2023-04-14,17,138.42,2353.14,Store,Cash,"Bulk Purchase Discount:10.0%",10.0,2117.826
33886dfc-3fd1-4b71-a130-d26496cd5ce3,2023-04-17,Mushrooms - Honey,2023-06-05,4,144.18,576.72,App,Visa,"App Usage Promotion:5.0%;Visa Card Promotion:5.0%",5.0,547.884
76182dd1-01e0-48da-974e-1beddbaec3cf,2023-04-23,Longos - Lasagna Beef,2023-05-27,12,236.92,2843.04,Store,Cash,"Bulk Purchase Discount:7.0%",7.0,2644.0272
f566dd6c-6dc8-45b0-8d9e-ff2c0696a4d3,2023-04-26,Food Colouring - Blue,2023-06-17,3,216.56000000000003,649.6800000000001,Store,Cash,"",0.0,649.6800000000001
80c61242-6dfa-40ca-973e-e60a440ed2e3,2023-05-04,Veal - Provimi Inside,2023-07-01,14,166.26,2327.64,Store,Cash,"Bulk Purchase Discount:7.0%",7.0,2164.7052
aeb5d3ea-31fb-473d-ab3d-d05554ac3f5a,2023-04-22,Olive - Spread Tapenade,2023-06-03,6,188.99,1133.94,Store,Visa,"Bulk Purchase Discount:5.0%;Visa Card Promotion:5.0%",5.0,1077.243
be83545b-c4f3-4a08-8ce0-e75fe2726aab,2023-04-04,Foil - Round Foil,2023-04-29,9,135.32,1217.8799999999999,Store,Cash,"Expiration Discount:5.0%;Bulk Purchase Discount:5.0%",5.0,1156.9859999999999
39ccfbbc-d6bd-4f0c-a22a-9cbb540f0de3,2023-03-23,Scallops - U - 10,2023-04-29,16,15.66,250.56,Store,Cash,"March 23 Special:50.0%;Bulk Purchase Discount:10.0%",30.0,175.392
09897bb0-a1d2-4666-a819-479d5f9a6f67,2023-04-06,Bag - Bread White Plain,2023-05-10,16,108.67,1738.72,Store,Cash,"Bulk Purchase Discount:10.0%",10.0,1564.848
23ede46a-7461-4ae1-81d1-5a8d2571a8be,2023-05-06,Carbonated Water - Raspberry,2023-07-21,6,111.15000000000002,666.9000000000001,App,Visa,"Bulk Purchase Discount:5.0%;App Usage Promotion:10.0%;Visa Card Promotion:5.0%",7.5,616.8825000000002
a4c4028e-9391-45d7-abe1-2ad8ab8c3458,2023-03-13,Wine - Segura Viudas Aria Brut,2023-04-12,12,70.29,843.48,Store,Visa,"Cheese/Wine Discount:5.0%;Bulk Purchase Discount:7.0%;Visa Card Promotion:5.0%",6.0,792.8711999999999
2891e055-8209-464b-b5ea-92f4e2459146,2023-04-22,Amarula Cream,2023-04-28,13,50.37,654.81,App,Visa,"Expiration Discount:24.0%;Bulk Purchase Discount:7.0%;App Usage Promotion:15.0%;Visa Card Promotion:5.0%",19.5,527.12205
6da7e6ac-a8b6-4e2e-9989-7c330f238af5,2023-04-23,Salmon - Atlantic No Skin,2023-05-31,10,206.7,2067.0,App,Visa,"Bulk Purchase Discount:7.0%;App Usage Promotion:10.0%;Visa Card Promotion:5.0%",8.5,1891.305
3ceed74a-3d8a-4ef9-aa19-591899e8a10d,2023-04-19,Sugar Thermometer,2023-06-14,14,196.59,2752.26,Store,Cash,"Bulk Purchase Discount:7.0%",7.0,2559.6018
6f0b5e48-75a7-4b88-bc0b-55ce95163fdb,2023-04-03,Liqueur - Melon,2023-04-18,11,212.54,2337.94,Store,Cash,"Expiration Discount:15.0%;Bulk Purchase Discount:7.0%",11.0,2080.7666
8ca19f73-3452-4186-ad81-cc8f9191430a,2023-04-25,Madeira,2023-07-18,14,129.0,1806.0,Store,Cash,"Bulk Purchase Discount:7.0%",7.0,1679.58
7ce83d8a-6361-4349-966b-478c89c4119e,2023-04-27,Flower - Commercial Spider,2023-07-09,4,134.57,538.28,Store,Visa,"Visa Card Promotion:5.0%",5.0,511.36599999999993
1b505d08-1d20-450b-94f4-7a35ff17fdd6,2023-03-19,Capon - Breast Double Wing On,2023-05-23,6,32.99,197.94,App,Visa,"Bulk Purchase Discount:5.0%;App Usage Promotion:10.0%;Visa Card Promotion:5.0%",7.5,183.0945
68dc653f-7013-4faf-a4d6-680cdd5beb5d,2023-04-11,Smoked Tongue,2023-06-19,11,116.12000000000002,1277.3200000000002,Store,Visa,"Bulk Purchase Discount:7.0%;Visa Card Promotion:5.0%",6.0,1200.6808
9cdd27e0-2483-4ca8-844f-d58df76a9d4d,2023-04-17,Apple - Fuji,2023-05-17,2,236.66,473.32,App,Visa,"App Usage Promotion:5.0%;Visa Card Promotion:5.0%",5.0,449.654
ea8d658a-f7bb-4a35-bee5-10fed38c7505,2023-04-20,Pork - Bacon Double Smoked,2023-06-26,17,160.41,2726.97,App,Visa,"Bulk Purchase Discount:10.0%;App Usage Promotion:20.0%;Visa Card Promotion:5.0%",15.0,2317.9244999999996
94518738-53e0-49b8-a218-4c0a08405c3e,2023-04-27,Island Oasis - Peach Daiquiri,2023-06-14,8,21.59,172.72,App,Visa,"Bulk Purchase Discount:5.0%;App Usage Promotion:10.0%;Visa Card Promotion:5.0%",7.5,159.76600000000002
2137173d-204f-4836-86a3-7563609ed9ef,2023-04-29,Pepper - Chipotle Canned,2023-06-15,1,82.75,82.75,Store,Cash,"",0.0,82.75
4a2c0933-9dd2-439b-bda6-faf37fedecda,2023-04-25,Wine - Duboeuf Beaujolais,2023-07-09,8,231.85,1854.8,Store,Cash,"Cheese/Wine Discount:5.0%;Bulk Purchase Discount:5.0%",5.0,1762.06
b3bd63dc-09dc-4b76-8774-af58974144d0,2023-04-08,Soup - Knorr Classic Can. Chili,2023-05-21,6,75.73,454.38,Store,Visa,"Bulk Purchase Discount:5.0%;Visa Card Promotion:5.0%",5.0,431.661
da2c0698-0d32-4faa-9f56-44c9d2f62ddd,2023-04-24,Water - Spring Water 355 Ml,2023-07-08,9,246.20999999999998,2215.89,App,Visa,"Bulk Purchase Discount:5.0%;App Usage Promotion:10.0%;Visa Card Promotion:5.0%",7.5,2049.69825
95b58cae-1c20-45dd-ad03-f7e4ede3f6d6,2023-03-23,Onions - Green,2023-05-02,17,71.44,1214.48,App,Visa,"March 23 Special:50.0%;Bulk Purchase Discount:10.0%;App Usage Promotion:20.0%;Visa Card Promotion:5.0%",35.0,789.412
9468e9b2-6d83-437e-a8ee-2262e608ef8f,2023-04-18,Rice - Jasmine Sented,2023-06-24,13,145.71,1894.23,Store,Cash,"Bulk Purchase Discount:7.0%",7.0,1761.6338999999998
ca7cd133-3393-43c5-8018-cf14b8cf667a,2023-04-29,Snapple Lemon Tea,2023-07-03,13,90.59,1177.67,Store,Visa,"Bulk Purchase Discount:7.0%;Visa Card Promotion:5.0%",6.0,1107.0098
0fbefb2f-a3f3-49eb-9600-7e089b390de4,2023-05-11,Nut - Cashews Whole Raw,2023-06-06,9,123.19999999999999,1108.8,Store,Visa,"Expiration Discount:4.0%;Bulk Purchase Discount:5.0%;Visa Card Promotion:5.0%",5.0,1053.36
b4c10d4b-a68e-411b-9088-14950b0f3574,2023-04-07,Bread - Triangle White,2023-05-09,15,181.13,2716.95,App,Visa,"Bulk Purchase Discount:10.0%;App Usage Promotion:15.0%;Visa Card Promotion:5.0%",12.5,2377.3312499999997
41720dba-cd92-4444-bd36-dbe523480a33,2023-04-26,Pasta - Rotini Colour Dry,2023-07-17,4,200.73,802.92,Store,Visa,"Visa Card Promotion:5.0%",5.0,762.7739999999999
d5693ca7-b252-4a84-96b4-fcde2f158b87,2023-03-29,Milk - Skim,2023-04-10,4,230.51,922.04,Store,Cash,"Expiration Discount:18.0%",18.0,756.0728
dbb12159-fc9d-4b21-8fa5-212043bd682e,2023-05-01,Beans - Green,2023-07-05,15,112.62999999999998,1689.4499999999998,App,Visa,"Bulk Purchase Discount:10.0%;App Usage Promotion:15.0%;Visa Card Promotion:5.0%",12.5,1478.2687499999997
d55d9e46-5a16-4efd-9915-fd7dec9416a0,2023-04-21,Longos - Lasagna Beef,2023-05-14,9,247.62,2228.58,Store,Cash,"Expiration Discount:7.0%;Bulk Purchase Discount:5.0%",6.0,2094.8651999999997
cfacfd18-050d-4923-aadf-3fe141c1f6a7,2023-04-27,Bread - Olive Dinner Roll,2023-06-04,8,2.23,17.84,App,Visa,"Bulk Purchase Discount:5.0%;App Usage Promotion:10.0%;Visa Card Promotion:5.0%",7.5,16.502
b1c2a529-b69a-4570-bb4b-fcd6bebbacee,2023-03-19,Soup - French Can Pea,2023-06-09,10,86.47,864.7,Store,Visa,"Bulk Purchase Discount:7.0%;Visa Card Promotion:5.0%",6.0,812.818
a114e6d3-d5eb-44ba-8271-9268a08fc061,2023-03-16,Corn Meal,2023-03-17,16,24.53,392.48,Store,Cash,"Expiration Discount:29.0%;Bulk Purchase Discount:10.0%",19.5,315.9464
1b268b88-43a2-44f9-b9cd-8bd12a7181fa,2023-04-17,Jerusalem Artichoke,2023-06-15,4,203.16,812.64,Store,Visa,"Visa Card Promotion:5.0%",5.0,772.0079999999999
32c02fbb-f7ab-419a-ae67-940db0504957,2023-05-12,Ocean Spray - Kiwi Strawberry,2023-07-31,11,175.29,1928.1899999999998,Store,Visa,"Bulk Purchase Discount:7.0%;Visa Card Promotion:5.0%",6.0,1812.4985999999997
303d5309-8891-408e-8bed-208f8c97d7d7,2023-04-06,Silicone Parch. 16.3x24.3,2023-06-04,2,38.77,77.54,Store,Visa,"Visa Card Promotion:5.0%",5.0,73.663
1703c14d-c502-48ea-9734-28782252a234,2023-05-06,Sachet,2023-05-14,5,81.34,406.70000000000005,Store,Cash,"Expiration Discount:22.0%",22.0,317.22600000000006
99b403d7-5861-49ca-8a75-ce4daaacf9d4,2023-03-19,Spaghetti Squash,2023-03-30,9,10.77,96.92999999999999,Store,Cash,"Expiration Discount:19.0%;Bulk Purchase Discount:5.0%",12.0,85.2984
0001fb2d-56c0-49fb-a725-940077d1b45d,2023-04-11,Coffee Beans - Chocolate,2023-06-02,12,102.37,1228.44,Store,Visa,"Bulk Purchase Discount:7.0%;Visa Card Promotion:5.0%",6.0,1154.7336
5bf23e98-6e80-4a4d-aa50-c5e0da913f7f,2023-04-26,Bread - Flat Bread,2023-05-29,13,245.48999999999998,3191.37,App,Visa,"Bulk Purchase Discount:7.0%;App Usage Promotion:15.0%;Visa Card Promotion:5.0%",11.0,2840.3193
1c0d1cce-aca1-49f8-affe-15f47b3e2266,2023-04-20,Egg Patty Fried,2023-05-02,7,182.62000000000003,1278.3400000000001,Store,Cash,"Expiration Discount:18.0%;Bulk Purchase Discount:5.0%",11.5,1131.3309000000002
60cd6bf0-c2c9-485a-bf95-da42a9d860d1,2023-04-09,Grenadillo,2023-07-08,7,70.22,491.53999999999996,App,Visa,"Bulk Purchase Discount:5.0%;App Usage Promotion:10.0%;Visa Card Promotion:5.0%",7.5,454.67449999999997
1b3b50a4-c838-488d-8853-7d358c0fda8b,2023-03-30,Island Oasis - Peach Daiquiri,2023-06-04,13,67.7,880.1,Store,Cash,"Bulk Purchase Discount:7.0%",7.0,818.4929999999999
ed1f0b66-56dc-4cc0-8348-47118745c001,2023-04-12,Marsala - Sperone Fine D.o.c.,2023-04-22,12,113.77,1365.24,Store,Cash,"Expiration Discount:20.0%;Bulk Purchase Discount:7.0%",13.5,1180.9326
18a32b7e-1768-4e0e-bc5f-48a53ebd9cb4,2023-04-28,Snapple - Mango Maddness,2023-05-06,1,111.28,111.28,Store,Cash,"Expiration Discount:22.0%",22.0,86.7984
8ca34ecb-8e1e-48de-9aa1-a1d8a5b8c401,2023-03-21,Wine - Sake,2023-04-09,11,125.98,1385.78,App,Visa,"Expiration Discount:11.0%;Cheese/Wine Discount:5.0%;Bulk Purchase Discount:7.0%;App Usage Promotion:15.0%;Visa Card Promotion:5.0%",13.0,1205.6286
2f1230ef-eabf-49d4-b326-bfb377904466,2023-05-07,Bread - Sticks Thin Plain,2023-05-30,16,133.65,2138.4,Store,Cash,"Expiration Discount:7.0%;Bulk Purchase Discount:10.0%",8.5,1956.6360000000002
9c22c06d-7401-4dc3-843e-3df2a5dce37f,2023-04-28,Sugar - Fine,2023-05-02,12,109.82,1317.84,Store,Cash,"Expiration Discount:26.0%;Bulk Purchase Discount:7.0%",16.5,1100.3963999999999
0ec37fe0-4bc7-40b6-bab7-0b114752b9e2,2023-04-15,Snapple Lemon Tea,2023-06-16,1,237.89,237.89,Store,Cash,"",0.0,237.89
8aac2ffe-94f3-4375-9a99-7676ea5b0d98,2023-04-24,Trout - Rainbow Fresh,2023-07-23,12,185.12,2221.44,Store,Cash,"Bulk Purchase Discount:7.0%",7.0,2065.9392
9ac12e8d-e462-428f-89ab-6f0d79886fc6,2023-03-29,Chutney Sauce - Mango,2023-06-13,8,216.72,1733.76,Store,Visa,"Bulk Purchase Discount:5.0%;Visa Card Promotion:5.0%",5.0,1647.072
c11463ef-8b9f-407e-811b-4c19d5b9bf52,2023-04-01,Wine - Placido Pinot Grigo,2023-06-24,8,176.57,1412.56,App,Visa,"Cheese/Wine Discount:5.0%;Bulk Purchase Discount:5.0%;App Usage Promotion:10.0%;Visa Card Promotion:5.0%",7.5,1306.618
45c9bd03-d95c-420b-8812-75788730e07f,2023-04-02,Lobster - Live,2023-04-29,13,186.23,2420.99,Store,Cash,"Expiration Discount:3.0%;Bulk Purchase Discount:7.0%",5.0,2299.9404999999997
19e11362-1f67-4ec4-a4c4-840c593d09f5,2023-03-15,Pastry - Key Limepoppy Seed Tea,2023-03-20,4,112.38,449.52,Store,Visa,"Expiration Discount:25.0%;Visa Card Promotion:5.0%",15.0,382.092
3549bfc0-8f99-494d-bccc-547da5d772ba,2023-03-19,Pepper - Julienne Frozen,2023-04-19,2,236.64,473.28,Store,Visa,"Visa Card Promotion:5.0%",5.0,449.61599999999993
6231e8b4-b1dd-4aaf-a34c-4aedc4352d84,2023-04-28,Tomatoes,2023-06-16,14,8.53,119.41999999999999,App,Visa,"Bulk Purchase Discount:7.0%;App Usage Promotion:15.0%;Visa Card Promotion:5.0%",11.0,106.28379999999999
64555c70-30bf-4867-b0b5-a39e82c9cfe0,2023-03-20,Water - Evian 355 Ml,2023-04-04,17,143.49,2439.33,Store,Visa,"Expiration Discount:15.0%;Bulk Purchase Discount:10.0%;Visa Card Promotion:5.0%",12.5,2134.4137499999997
dc9d40ad-3c14-4189-8bff-a33718dd01c6,2023-04-13,Beer - Maudite,2023-07-11,15,176.36,2645.4,Store,Cash,"Bulk Purchase Discount:10.0%",10.0,2380.86
89df66d1-585a-4233-ae1c-67b66e3388fd,2023-05-01,Bouillion - Fish,2023-07-30,6,91.44,548.64,Store,Cash,"Bulk Purchase Discount:5.0%",5.0,521.208
2bbe7bff-4fbc-43dd-8f4a-c74fcb1fb34d,2023-04-13,Edible Flower - Mixed,2023-06-17,11,58.36000000000001,641.96,App,Visa,"Bulk Purchase Discount:7.0%;App Usage Promotion:15.0%;Visa Card Promotion:5.0%",11.0,571.3444000000001
ff5efba9-ed87-4d6f-866e-aab7fd138afb,2023-04-13,Split Peas - Green Dry,2023-04-19,2,204.16,408.32,App,Visa,"Expiration Discount:24.0%;App Usage Promotion:5.0%;Visa Card Promotion:5.0%",14.5,349.11359999999996
fabc8be4-1b69-4f42-a25a-f35b25d95419,2023-05-05,Fib N9 - Prague Powder,2023-07-09,1,4.5,4.5,Store,Cash,"",0.0,4.5
e7fdb2d4-5a9a-4f1d-9bcf-ee5f0dae5f7d,2023-04-09,Pickle - Dill,2023-04-22,13,130.2,1692.6,App,Visa,"Expiration Discount:17.0%;Bulk Purchase Discount:7.0%;App Usage Promotion:15.0%;Visa Card Promotion:5.0%",16.0,1421.7839999999999
adcda1a2-bf81-4e0a-affe-2a5d6a98eb41,2023-03-30,Truffle Cups - Red,2023-04-04,13,143.75,1868.75,App,Visa,"Expiration Discount:25.0%;Bulk Purchase Discount:7.0%;App Usage Promotion:15.0%;Visa Card Promotion:5.0%",20.0,1495.0
4118f80f-0e96-4c93-b26e-a1345bfb4f0a,2023-04-13,Broom - Angled,2023-06-23,17,243.87,4145.79,Store,Cash,"Bulk Purchase Discount:10.0%",10.0,3731.2110000000002
eefaf075-d4a2-40c7-a988-99c844001783,2023-03-30,Juice - Tomato 48 Oz,2023-06-26,6,15.79,94.74,Store,Visa,"Bulk Purchase Discount:5.0%;Visa Card Promotion:5.0%",5.0,90.00299999999999
361163fd-b921-4ce9-9f49-13adf8d1a159,2023-04-12,Sauce - Plum,2023-07-04,13,83.88000000000001,1090.44,Store,Cash,"Bulk Purchase Discount:7.0%",7.0,1014.1092
91a5c6d2-a60e-460a-aac0-fa3d8e8d2441,2023-04-16,Wine - Red Cabernet Merlot,2023-05-26,5,185.28,926.4,Store,Visa,"Cheese/Wine Discount:5.0%;Visa Card Promotion:5.0%",5.0,880.0799999999999
a9242b5b-34c0-43d1-8c72-5459ff16ab73,2023-05-02,Cheese - Brie Cups 125g,2023-05-30,14,96.63,1352.82,App,Visa,"Expiration Discount:2.0%;Cheese/Wine Discount:10.0%;Bulk Purchase Discount:7.0%;App Usage Promotion:15.0%;Visa Card Promotion:5.0%",12.5,1183.7175
333917b1-2169-4ba5-b0bf-7e4ee3e92c6e,2023-03-26,Horseradish Root,2023-06-05,15,10.34,155.1,App,Visa,"Bulk Purchase Discount:10.0%;App Usage Promotion:15.0%;Visa Card Promotion:5.0%",12.5,135.7125
446510a7-d4cc-4a42-bd51-d65716d56bd3,2023-04-23,Turnip - Wax,2023-06-15,15,94.8,1422.0,Store,Cash,"Bulk Purchase Discount:10.0%",10.0,1279.8
